snapshot_utc,target_date,match_id,odds_home,odds_draw,odds_away,odds_over25,odds_under25,source,bookmakers_h2h,bookmakers_totals,avg_overround_h2h,avg_overround_totals,p_home_consensus,p_draw_consensus,p_away_consensus,p_over25_consensus,p_under25_consensus
2026-06-10T03:28:27.513071+00:00,2026-06-12,WC2026-002,2.7719018744499064,3.2828866471121274,2.988402908427741,2.3403300782208003,1.746084875844489,the_odds_api_no_vig_consensus,45,15,0.0525536823083389,0.0621410763252638,0.3607631313422498,0.3046099690586864,0.3346268995990638,0.4272901541992036,0.5727098458007964
2026-06-10T03:28:27.513071+00:00,2026-06-12,WC2026-003,1.9024870369318208,3.784664713809312,4.75855017721116,2.27219821870286,1.7860410314200923,the_odds_api_no_vig_consensus,45,19,0.0509646376058345,0.0586396540378462,0.5256277601831758,0.2642241983421268,0.2101480414746974,0.4401024487075229,0.5598975512924771
2026-06-10T03:33:06.450383+00:00,2026-06-12,WC2026-002,2.7719018744499064,3.2828866471121274,2.988402908427741,2.3403300782208003,1.746084875844489,the_odds_api_no_vig_consensus,45,15,0.0525536823083389,0.0621410763252638,0.3607631313422498,0.3046099690586864,0.3346268995990638,0.4272901541992036,0.5727098458007964
2026-06-10T03:33:06.450383+00:00,2026-06-12,WC2026-003,1.9022737389787925,3.785141500156676,4.759131178500341,2.27219821870286,1.7860410314200923,the_odds_api_no_vig_consensus,45,19,0.0510903893655732,0.0586396540378462,0.5256866977182975,0.2641909159693522,0.2101223863123504,0.4401024487075229,0.5598975512924771
2026-06-10T03:36:36.708636+00:00,2026-06-12,WC2026-002,2.7744062464309645,3.2805734528492065,2.987413162775024,2.3403300782208003,1.746084875844489,the_odds_api_no_vig_consensus,45,15,0.0525936567828372,0.0621410763252638,0.3604374814562266,0.3048247552974286,0.3347377632463447,0.4272901541992036,0.5727098458007964
2026-06-10T03:36:36.708636+00:00,2026-06-12,WC2026-003,1.9025934351095783,3.7844269661001193,4.75826046142994,2.27219821870286,1.7860410314200923,the_odds_api_no_vig_consensus,45,19,0.0509020961721347,0.0586396540378462,0.5255983656552488,0.2642407976049561,0.2101608367397951,0.4401024487075229,0.5598975512924771
2026-06-10T03:37:08.323844+00:00,2026-06-12,WC2026-002,2.7744062464309645,3.2805734528492065,2.987413162775024,2.3403300782208003,1.746084875844489,the_odds_api_no_vig_consensus,45,15,0.0525936567828372,0.0621410763252638,0.3604374814562266,0.3048247552974286,0.3347377632463447,0.4272901541992036,0.5727098458007964
2026-06-10T03:37:08.323844+00:00,2026-06-12,WC2026-003,1.9025934351095783,3.7844269661001193,4.75826046142994,2.27219821870286,1.7860410314200923,the_odds_api_no_vig_consensus,45,19,0.0509020961721347,0.0586396540378462,0.5255983656552488,0.2642407976049561,0.2101608367397951,0.4401024487075229,0.5598975512924771
2026-06-10T03:39:02.921998+00:00,2026-06-12,WC2026-002,2.7744062464309645,3.2805734528492065,2.987413162775024,2.3403300782208003,1.746084875844489,the_odds_api_no_vig_consensus,45,15,0.0525936567828372,0.0621410763252638,0.3604374814562266,0.3048247552974286,0.3347377632463447,0.4272901541992036,0.5727098458007964
2026-06-10T03:39:02.921998+00:00,2026-06-12,WC2026-003,1.9025934351095783,3.7844269661001193,4.75826046142994,2.27219821870286,1.7860410314200923,the_odds_api_no_vig_consensus,45,19,0.0509020961721347,0.0586396540378462,0.5255983656552488,0.2642407976049561,0.2101608367397951,0.4401024487075229,0.5598975512924771
2026-06-10T04:01:46.724044+00:00,2026-06-12,WC2026-002,2.759244525315124,3.281744535262084,3.004212103352473,2.3403300782208003,1.746084875844489,the_odds_api_no_vig_consensus,45,15,0.052189491101372,0.0621410763252638,0.3624180426291842,0.3047159793381476,0.3328659780326681,0.4272901541992036,0.5727098458007964
2026-06-10T04:01:46.724044+00:00,2026-06-12,WC2026-003,1.901916112822293,3.784422046683535,4.76250996657816,2.27219821870286,1.7860410314200923,the_odds_api_no_vig_consensus,45,19,0.0509014248908944,0.0586396540378462,0.5257855450396701,0.2642411410948064,0.2099733138655235,0.4401024487075229,0.5598975512924771
2026-06-10T04:05:43.690376+00:00,2026-06-12,WC2026-002,2.759244525315124,3.281744535262084,3.004212103352473,2.3403300782208003,1.746084875844489,the_odds_api_no_vig_consensus,45,15,0.052189491101372,0.0621410763252638,0.3624180426291842,0.3047159793381476,0.3328659780326681,0.4272901541992036,0.5727098458007964
2026-06-10T04:05:43.690376+00:00,2026-06-12,WC2026-003,1.901916112822293,3.784422046683535,4.76250996657816,2.27219821870286,1.7860410314200923,the_odds_api_no_vig_consensus,45,19,0.0509014248908944,0.0586396540378462,0.5257855450396701,0.2642411410948064,0.2099733138655235,0.4401024487075229,0.5598975512924771
2026-06-10T04:58:59.643961+00:00,2026-06-11,WC2026-001,1.478460670663132,4.674906098988577,9.114707504790696,2.29242556380104,1.7737389510147006,the_odds_api_no_vig_consensus,46,17,0.0494819868521124,0.0610413889724377,0.6763791691201845,0.213908039824875,0.1097127910549405,0.4362191801516614,0.5637808198483386
2026-06-10T19:11:33.221203+00:00,2026-06-12,WC2026-002,2.80861627314016,3.2425279776299294,2.980169024065443,2.307648459682789,1.7647315244363004,the_odds_api_no_vig_consensus,43,14,0.052541558871532,0.0619191278466721,0.35604721426824,0.308401348237844,0.3355514374939159,0.4333415671715702,0.5666584328284299
2026-06-10T19:11:33.221203+00:00,2026-06-12,WC2026-003,1.879673117656213,3.77563135907013,4.922804550630572,2.2419330231570176,1.8051964005739864,the_odds_api_no_vig_consensus,43,16,0.0521856243460007,0.0602733551383092,0.532007395651278,0.2648563657036374,0.2031362386450845,0.4460436550382902,0.5539563449617098
2026-06-11T00:28:29.462116+00:00,2026-06-12,WC2026-002,2.808904817352853,3.2450805433708965,2.977691733644991,2.296806387720649,1.7711251343831398,the_odds_api_no_vig_consensus,43,14,0.0535123066149908,0.0613298529760803,0.356010639385927,0.3081587611262273,0.3358305994878457,0.4353871555505381,0.5646128444494619
2026-06-11T00:28:29.462116+00:00,2026-06-12,WC2026-003,1.903646419029684,3.7089661865499273,4.876253967900937,2.265132950256234,1.7904307604963292,the_odds_api_no_vig_consensus,43,16,0.0527209983257421,0.0591109566592154,0.5253076359157678,0.2696169093227021,0.20507545476153,0.4414751901811675,0.5585248098188326
2026-06-11T17:35:22.244660+00:00,2026-06-11,WC2026-001,1.4813986341528476,4.717679049229942,8.850057736542128,2.296586013549947,1.7712561986243254,the_odds_api_no_vig_consensus,48,20,0.0465245453998882,0.0536667180952437,0.6750377494251302,0.2119686374517631,0.1129936131231068,0.4354289341221974,0.5645710658778025
2026-06-12T16:41:44.229416+00:00,2026-06-12,WC2026-003,1.9055506318343816,3.643298929415717,4.981548690732295,2.3750480451431493,1.7272473158535306,the_odds_api_no_vig_consensus,48,17,0.0491004391486179,0.0578990245245133,0.5247826970818131,0.2744765168529204,0.2007407860652665,0.4210441140527445,0.5789558859472556
2026-06-12T23:31:09.105422+00:00,2026-06-13,WC2026-004,2.17242653933589,3.351798890327938,4.143566542702775,2.5577449587156003,1.6419536101882333,the_odds_api_no_vig_consensus,48,14,0.0503072857767202,0.0620905730517798,0.4603147595065284,0.2983472555246775,0.241337984968794,0.3909693953622964,0.6090306046377036
2026-06-12T23:31:09.105422+00:00,2026-06-13,WC2026-005,14.709519282079611,6.699942225836544,1.2775278595076005,1.768755095281362,2.300804386387844,the_odds_api_no_vig_consensus,48,19,0.0509663370024155,0.0529820658391618,0.0679831869977073,0.1492550183707205,0.782761794631572,0.5653693960615427,0.4346306039384573
2026-06-12T23:31:09.105422+00:00,2026-06-13,WC2026-006,1.7473215981914545,3.977410771883135,5.672932863030398,2.1684850497369808,1.8558089812318048,the_odds_api_no_vig_consensus,48,20,0.0524090682439762,0.0536410096022819,0.5723044922211451,0.2514198450582821,0.1762756627205728,0.4611514384760419,0.538848561523958
2026-06-13T12:22:17.522867+00:00,2026-06-13,WC2026-005,14.76336875457307,6.502006021006896,1.284577463975624,1.680456384260321,2.469601907089216,the_odds_api_no_vig_consensus,49,16,0.0502283280164659,0.0567873427693325,0.0677352179318993,0.1537986887076337,0.778466093360467,0.5950764383808542,0.4049235616191457
2026-06-13T12:22:17.522867+00:00,2026-06-13,WC2026-006,1.7864964256084668,3.729491334410167,5.810167041766929,2.2485896354606454,1.8009036528891795,the_odds_api_no_vig_consensus,49,20,0.0509861180334028,0.0545689442977437,0.5597548283139765,0.2681330804481286,0.1721120912378949,0.4447232097088006,0.5552767902911995
2026-06-13T14:44:10.825675+00:00,2026-06-14,WC2026-007,6.254594749573682,4.68222209889922,1.596057783394457,1.7334747621694522,2.3633734268405187,the_odds_api_no_vig_consensus,47,18,0.0513819397091911,0.0524124090709798,0.1598824608210085,0.2135738072388957,0.6265437319400957,0.576876007556346,0.4231239924436539
2026-06-13T14:44:10.825675+00:00,2026-06-14,WC2026-008,5.438612655320999,3.935435193029136,1.7792705458866025,2.0967923513650515,1.9117496112690928,the_odds_api_no_vig_consensus,47,20,0.0499150041991442,0.0534915951516681,0.183870421259294,0.2541015036332721,0.5620280751074338,0.4769189468613719,0.5230810531386282
2026-06-13T14:44:10.825675+00:00,2026-06-14,WC2026-010,2.095285418339583,3.735397818664252,3.9211234797911936,2.0077238189473974,1.992335381180664,the_odds_api_no_vig_consensus,46,20,0.0530181194865791,0.051161798566118,0.4772619478221033,0.2677091031652398,0.2550289490126569,0.4980764737474084,0.5019235262525916
2026-06-13T14:44:10.825675+00:00,2026-06-14,WC2026-011,3.789276738190389,2.963429130738397,2.508463010673829,3.0356617230838907,1.4912407541293589,the_odds_api_no_vig_consensus,47,3,0.053633168412112,0.0603539675543522,0.263902604399794,0.3374469089297337,0.3986504866704723,0.3294174684866114,0.6705825315133885
2026-06-14T12:58:55.182691+00:00,2026-06-14,WC2026-010,2.1566857852520185,3.613690436901635,3.852077522555866,2.0947343509119856,1.91346361714779,the_odds_api_no_vig_consensus,47,19,0.050465249234136,0.051175778101868,0.4636744058120388,0.2767254189203313,0.2596001752676298,0.4773875024127186,0.5226124975872813
2026-06-14T12:58:55.182691+00:00,2026-06-14,WC2026-011,3.429915751827272,2.9874663537273225,2.6758298067745594,3.0496012283021283,1.487899785671182,the_odds_api_no_vig_consensus,48,4,0.0520384539278079,0.0573162029166357,0.2915523506567922,0.3347318033397586,0.373715846003449,0.3279117252181696,0.6720882747818304
2026-06-14T16:49:09.391108+00:00,2026-06-14,WC2026-009,1.0773840016024545,20.681065669464463,42.60318468918864,1.26865311106392,4.722272174849566,the_odds_api_no_vig_consensus,48,3,0.0397653823297847,0.0573557869397622,0.9281741686461312,0.0483534077006726,0.0234724236531962,0.7882375341840909,0.2117624658159091
2026-06-14T16:49:09.391108+00:00,2026-06-14,WC2026-010,2.162425663041984,3.591175221883704,3.859573548768487,2.113390299130399,1.8981576368871167,the_odds_api_no_vig_consensus,46,19,0.0496134232142607,0.0519623877160441,0.462443642383181,0.2784603752850197,0.2590959823317993,0.4731733652849036,0.5268266347150965
2026-06-14T16:49:09.391108+00:00,2026-06-14,WC2026-011,3.4285120062611774,2.987865781233422,2.676364219718418,3.073812689355285,1.482203626746485,the_odds_api_no_vig_consensus,48,4,0.052319394133929,0.057088803888432,0.2916717217772,0.3346870553158481,0.3736412229069519,0.3253288671307243,0.6746711328692756
2026-06-14T23:27:49.938387+00:00,2026-06-15,WC2026-012,1.977085483489373,3.5717130128643406,4.667939708704108,2.235720005119367,1.8092448093881937,the_odds_api_no_vig_consensus,48,18,0.0496764938784615,0.0564351399785335,0.5057950242167033,0.2799777015673632,0.2142272742159335,0.4472832008078799,0.5527167991921201
2026-06-14T23:27:49.938387+00:00,2026-06-15,WC2026-013,1.1345724971892943,12.285523562461188,26.87150662076345,1.4332369942196532,3.308205470313542,the_odds_api_no_vig_consensus,48,3,0.0456010239338294,0.0565541031227305,0.8813892479126065,0.0813966124370582,0.0372141396503352,0.6977213147812059,0.3022786852187941
2026-06-14T23:27:49.938387+00:00,2026-06-15,WC2026-014,1.6978750821725817,4.125526287801411,5.929959939415502,2.080782630614546,1.925255432196748,the_odds_api_no_vig_consensus,48,22,0.0518128967221027,0.0526932246844359,0.5889714799986412,0.242393316691947,0.1686352033094117,0.4805884023093063,0.5194115976906938
2026-06-14T23:27:49.938387+00:00,2026-06-15,WC2026-015,7.909628147285654,4.468255009691418,1.5390042323628756,2.120137144013252,1.8927478258753008,the_odds_api_no_vig_consensus,48,19,0.0533959616572765,0.0554690353751007,0.1264281937632137,0.2238010135569816,0.6497707926798046,0.4716676007605239,0.5283323992394761
2026-06-14T23:56:26.878493+00:00,2026-06-14,WC2026-011,3.798378560933149,2.357098501408403,3.200211350193488,,,the_odds_api_no_vig_consensus,36,0,0.0773548758135997,,0.2632702306939963,0.4242504076102397,0.3124793616957639,,
2026-06-15T14:16:31.014276+00:00,2026-06-15,WC2026-013,1.110591284534493,14.300770683223076,33.72403520247338,1.3671571349250418,3.723629489603024,the_odds_api_no_vig_consensus,48,3,0.0419104527543627,0.0544428465085098,0.9004212566094038,0.0699263013267633,0.0296524420638328,0.7314448167326632,0.2685551832673368
2026-06-15T14:16:31.014276+00:00,2026-06-15,WC2026-014,1.6619692107990809,4.2018370793623765,6.237797490572501,2.0061841887188456,1.9938538204156044,the_odds_api_no_vig_consensus,48,22,0.0503263576924548,0.0527348106012031,0.601695863859714,0.23799114080638,0.160312995333906,0.4984587186077878,0.5015412813922122
2026-06-15T14:16:31.014276+00:00,2026-06-15,WC2026-015,8.454854172038353,4.526311964466986,1.5133301771871188,2.1946135297871208,1.8370908039005711,the_odds_api_no_vig_consensus,48,19,0.0502692211647167,0.0552105831211403,0.1182752510749589,0.2209304192575155,0.6607943296675256,0.4556610931388,0.5443389068612
2026-06-15T16:14:31.296007+00:00,2026-06-15,WC2026-013,1.188132860266989,8.973130877129257,21.32220568496553,1.622162458320731,2.6072972366399028,the_odds_api_no_vig_consensus,43,5,0.0654077483523344,0.0651213969015484,0.8416567148688127,0.1114438219717493,0.0468994631594379,0.61646106705934,0.38353893294066
2026-06-15T16:14:31.296007+00:00,2026-06-15,WC2026-014,1.6606008757368116,4.256230717713548,6.140293322082145,1.9961161111871104,2.003899032220512,the_odds_api_no_vig_consensus,48,22,0.048945086177893,0.0536409959318541,0.6021916612300341,0.234949669396024,0.162858669373942,0.5009728614460659,0.4990271385539342
2026-06-15T16:14:31.296007+00:00,2026-06-15,WC2026-015,8.779882328590771,4.603587311232621,1.4950334539931485,2.1702161415118586,1.8545429895609304,the_odds_api_no_vig_consensus,48,19,0.0489595205388275,0.0549583230147083,0.1138967428690478,0.21722190378795,0.6688813533430021,0.4607835970215208,0.5392164029784792
2026-06-16T14:21:47.276943+00:00,2026-06-16,WC2026-017,1.5300850838807805,4.710406807667326,7.454581959171223,1.8498311072972704,2.176704396218578,the_odds_api_no_vig_consensus,48,20,0.0502213089580838,0.053285474704145,0.6535584266096387,0.2122958888332655,0.1341456845570958,0.5405898928043589,0.459410107195641
2026-06-16T14:21:47.276943+00:00,2026-06-16,WC2026-018,14.551835779216525,7.122409783353288,1.2644171542146303,1.6971332977553275,2.434445898969194,the_odds_api_no_vig_consensus,48,14,0.0475341651173477,0.0614393713674342,0.068719851926053,0.1404019187911976,0.7908782292827493,0.5892289081374019,0.4107710918625981
2026-06-16T15:50:49.449288+00:00,2026-06-16,WC2026-017,1.5320311607494617,4.70601584216077,7.41962011431583,1.8413137482722768,2.188617209755102,the_odds_api_no_vig_consensus,48,20,0.0496043953038146,0.0519579823350253,0.6527282379235715,0.2124939722984122,0.1347777897780162,0.5430904977157262,0.4569095022842739
2026-06-16T15:50:49.449288+00:00,2026-06-16,WC2026-018,14.509171820604712,7.124193382627596,1.2646840720000467,1.688799530694943,2.4518012214542027,the_odds_api_no_vig_consensus,48,14,0.0481339577774821,0.0643661564348914,0.0689219214138662,0.1403667680384011,0.7907113105477327,0.5921365927834542,0.4078634072165458
2026-06-17T01:17:12.193601+00:00,2026-06-17,WC2026-019,1.6444343913777222,4.04949139759988,6.899236120106238,2.295425388131324,1.7719471990915037,the_odds_api_no_vig_consensus,40,16,0.0763239788501946,0.0624571745251751,0.6081118257093802,0.2469445917560651,0.1449435825345547,0.4356490980585027,0.5643509019414973
2026-06-17T01:17:12.193601+00:00,2026-06-17,WC2026-020,1.4506869841446053,5.079805920630953,8.786303554545952,1.8969463098163328,2.114893934069219,the_odds_api_no_vig_consensus,48,19,0.0495793055559968,0.0554791769197662,0.6893285808238281,0.1968579145787113,0.1138135045974605,0.5271630487511386,0.4728369512488614
2026-06-17T01:17:12.193601+00:00,2026-06-17,WC2026-021,1.352682398537885,5.7517302257714205,11.511793543490851,1.8624007351661256,2.1595537425039044,the_odds_api_no_vig_consensus,46,20,0.0503871747917744,0.0529296431368078,0.739271835784143,0.1738607272502736,0.0868674369655832,0.5369413688031004,0.4630586311968997
2026-06-17T01:17:12.193601+00:00,2026-06-17,WC2026-022,1.8080233660413885,3.886663443055021,5.273713384512617,2.260448081852221,1.7933686554788562,the_odds_api_no_vig_consensus,48,20,0.0501984161755438,0.0541339442968181,0.5530901971634743,0.2572900933284754,0.1896197095080504,0.4423901650422316,0.5576098349577684
2026-06-17T01:17:12.193601+00:00,2026-06-17,WC2026-023,2.3364163976815115,3.4126715052509606,3.584633655960992,2.3880722545241952,1.720423592317088,the_odds_api_no_vig_consensus,48,15,0.0504665878548852,0.0568705682536835,0.4280058986884045,0.2930255661763326,0.2789685351352629,0.4187477988178553,0.5812522011821446
2026-06-17T14:24:50.856382+00:00,2026-06-17,WC2026-021,1.3283652254674805,5.927884301152,12.738733906251653,1.8551100194782404,2.169440162343281,the_odds_api_no_vig_consensus,46,19,0.04863264585165179,0.051436193502538044,0.7528050123775849,0.16869425062929522,0.07850073699311991,0.5390515869680093,0.46094841303199086
2026-06-17T14:24:50.856382+00:00,2026-06-17,WC2026-022,1.7834444587768632,3.8979972408241546,5.472097603009063,2.163207459851962,1.8596918731309264,the_odds_api_no_vig_consensus,47,18,0.04877780554649968,0.0537316912990888,0.560712723672835,0.2565419979077691,0.1827452784193959,0.4622765123361929,0.5377234876638071
2026-06-17T14:24:50.856382+00:00,2026-06-17,WC2026-023,2.4538443723872283,3.343254177706054,3.408706426850992,2.464173560704677,1.6829791404775265,the_odds_api_no_vig_consensus,48,15,0.05004527530872066,0.05801122790561193,0.4075238068285266,0.29910977354588747,0.293366419625586,0.4058155707644356,0.5941844292355645
